,P2.PLCL2,P1.PLCL2,S2.PLCL2,S1.PLCL2
0,0.7222335806911699,0.6189076059113362,0.37037619522624116,0.641199111197286
1,0.7222087103000862,0.6189094155117535,0.3703634411795316,0.641207569852363
2,0.7221589830314362,0.6189130415830041,0.37033794001612136,0.6412244773830159
3,0.7220844258859064,0.6189184978523673,0.3702997055825163,0.6412498142494133
4,0.7219850792987516,0.6189258048769067,0.37024875861474454,0.641283551189682
5,0.7218609970611375,0.618934990002908,0.37018512669801934,0.6413256492772085
6,0.721712246215716,0.6189460873118993,0.37010884421318774,0.6413760599967938
7,0.7215389069268164,0.6189591375533539,0.3700199522701624,0.6414347253394551
8,0.7213410723257341,0.6189741880641804,0.36991849862858167,0.6415015779156089
9,0.7211188483316796,0.6189912926751417,0.3698045376059896,0.6415765410863303
10,0.720872353449052,0.6190105116043623,0.36967812997387284,0.6416595291123243
11,0.7206017185417732,0.6190319113380972,0.369539342841935,0.641750447320203
12,0.7203071552891996,0.6190556501555199,0.3693885707430724,0.6418492306526112
13,0.7199887555133244,0.6190817281305488,0.36922559854253706,0.6419557319538916
14,0.7196466860280085,0.6191102302652058,0.36905051362519614,0.6420698311587977
15,0.719281124923671,0.6191412472689051,0.3688634092894434,0.6421914001139615
16,0.7188922612428322,0.6191748753815048,0.36866438458912076,0.6423203028241431
17,0.7184802946388809,0.6192112161852877,0.3684535441672885,0.6424563957124925
18,0.7180454350193008,0.619250376406201,0.3682309980824967,0.6425995278941297
19,0.7175879021746485,0.6192924677047051,0.3679968616282385,0.6427495414623232
20,0.7171079253946123,0.6193376064566001,0.36775125514628904,0.6429062717865136
21,0.7166057430725334,0.6193859135242141,0.3674943038346543,0.6430695478214
22,0.7160816022997903,0.6194375140183573,0.3672261375508725,0.6432391924262904
23,0.7155357584514889,0.6194925370514633,0.3669468906114257,0.6434150226938851
24,0.714968474764912,0.6195511154823486,0.36665670158802743,0.6435968502876515
25,0.7143800219122067,0.6196133856530482,0.3663557131015669,0.6437844817869267
26,0.7137706775687899,0.6196794871181871,0.3660440716144884,0.6439777190388752
27,0.71314072597896,0.6197495623673711,0.3657219272223896,0.6441763595164162
28,0.7124904575202019,0.6198237565410886,0.3653894334456237,0.6443801966812269
29,0.7118201682676562,0.619902217140628,0.3650467470216784,0.6445890203509262
30,0.7111301595602161,0.6199850937325301,0.3646940276991052,0.6448026170695373
31,0.7104207375696916,0.6200725376481003,0.36433143803375534,0.6450207704803333
32,0.7096922128744497,0.6201647016785212,0.36395914318806677,0.6452432617001698
33,0.7089449000389152,0.6202617397661099,0.36357731073413124,0.645469869694416
34,0.708179117200269,0.6203638066922769,0.3631861104612466,0.645700371651608
35,0.7073951856636447,0.6204710577627486,0.36278571418864025,0.6459345433569545
36,0.7065934295070704,0.6205836484906218,0.3623762955840212,0.6461721595638446
37,0.7057741751973522,0.620701734277824,0.36195802998859194,0.6464129943625206
38,0.704937751218036,0.6208254700955605,0.36153109424912044,0.6466568215451028
39,0.7040844877105206,0.6209550101643276,0.3610956665576368,0.6469034149661659
40,0.7032147161293304,0.6210905076340795,0.3606519262992882,0.647152548898103
41,0.7023287689124857,0.6212321142651336,0.36020005390884413,0.6474039983805276
42,0.7014269791678297,0.6213799801104024,0.35974023073630823,0.6476575395629985
43,0.700509680376102,0.6215342531995384,0.3592726389220492,0.6479129500403784
44,0.699577206111462,0.6216950792255761,0.3587974612818233,0.6481700091801731
45,0.6986298897800866,0.6218626012346562,0.3583148812020148,0.6484284984412241
46,0.6976680643773822,0.6220369593194083,0.35782508254537715,0.6486882016831671
47,0.696692062264264,0.6222182903165693,0.3573282495675132,0.6489489054661048
48,0.6957022149628705,0.6224067275094038,0.3568245668442812,0.6492103993399716
49,0.6946988529719921,0.622602400335492,0.3563142192102722,0.6494724761231162
50,0.6936823056024037,0.6228054341004353,0.3557973917084518,0.6497349321696567
51,0.6926529008322054,0.6230159496980308,0.3552742695510144,0.6499975676252087
52,0.6916109651821843,0.6232340633374437,0.3547450380914483,0.6502601866706209
53,0.6905568236111258,0.6234598862779102,0.3542098828077641,0.6505225977533985
54,0.6894907994309152,0.6236935245714765,0.35366898929679036,0.6507846138065279
55,0.688413214241185,0.6239350788142799,0.35312254327939296,0.6510460524544631
56,0.6873243878831832,0.6241846439068529,0.3525707306164324,0.6513067362060693
57,0.6862246384124521,0.6244423088239254,0.35201373733522257,0.6515664926343607
58,0.6851142820898353,0.624708156394177,0.35145174966621673,0.6518251545429101
59,0.6839936333902481,0.6249822630903783,0.3508849540895985,0.6520825601188444
60,0.6828630050285801,0.6252646988303406,0.35031353739141846,0.652338553072381
61,0.681722708002025,0.6255555267890749,0.34973768672887484,0.6525929827628957
62,0.6805730516480702,0.6258548032225413,0.34915758970430066,0.6528457043115495
63,0.6794143437173181,0.6261625773033477,0.348573434447382,0.6530965787005399
64,0.6782468904602467,0.626478890968738,0.34798540970509917,0.6533454728590723
65,0.6770709967269757,0.626803778781184,0.3473937049388516,0.6535922597361864
66,0.6758869660790443,0.6271372678018728,0.34679851042819376,0.6538368183605988
67,0.674695100912171,0.6274793774773615,0.34620001738058725,0.6540790338877587
68,0.6734957025889219,0.6278301195396374,0.34559841804654423,0.6543187976343393
69,0.6722890715801848,0.6281894979198056,0.3449939058395193,0.6545560071004186
70,0.671075507614311,0.6285575086755931,0.34438667545988133,0.6547905659796259
71,0.6698553098327703,0.6289341399328355,0.3437769230222867,0.65502238415756
72,0.66862877695114,0.6293193718410814,0.3431648461857506,0.6552513776988013
73,0.6673962074242389,0.6297131765434253,0.34255064428571314,0.6554774688228708
74,0.6661578996142082,0.6301155181606494,0.34193451846737366,0.6557005858694971
75,0.664914151960338,0.6305263527897245,0.3413166718195718,0.6559206632535801
76,0.6636652631494395,0.6309456285166946,0.340697309508482,0.6561376414102524
77,0.6624115322855746,0.6313732854439368,0.34007663891038853,0.6563514667304525
78,0.661153259057959,0.6318092557317595,0.33945486974281047,0.6565620914874372
79,0.6598907439058818,0.6322534636542737,0.33883221419324683,0.6567694737546742
80,0.6586242881794983,0.6327058256694391,0.33820888704482177,0.6569735773155609
81,0.657354194295385,0.6331662505031588,0.3375851057981134,0.6571743715654232
82,0.6560807658857741,0.6336346392472657,0.33696109078846503,0.6573718314062584
83,0.6548043079404205,0.6341108854712142,0.33633706529809004,0.6575659371346829
84,0.6535251269400969,0.6345948753472603,0.33571325566229404,0.657756674323553
85,0.6522435309807499,0.635086487788884,0.3350898913691601,0.6579440336977267
86,0.6509598298874048,0.6355855946021796,0.33446720515205997,0.6581280110044302
87,0.6496743353169498,0.6360920606499092,0.33384543307437675,0.6583086068786977
88,0.6483873608489916,0.6366057440278893,0.3332248146058481,0.6584858267043395
89,0.6470988848444262,0.6371266889502584,0.33260541975683877,0.6586596841766074
90,0.6458095882824064,0.6376545329367463,0.3319876813271194,0.6588301897514933
91,0.6445197890181641,0.6381891160483273,0.3313718483933057,0.658997362208005
92,0.6432298071893477,0.6387302723261221,0.330758173715623,0.6591612244806804
93,0.6419399652290337,0.6392778300281301,0.33014691376030025,0.6593218035049778
94,0.6406505878636497,0.6398316118754901,0.3295383287108591,0.6594791300608006
95,0.6393620020954185,0.6403914353077729,0.3289326824679055,0.6596332386145569
96,0.6380745371690002,0.6409571127467848,0.3283302426370682,0.6597841671601411
97,0.6367885245220839,0.6415284518683415,0.32773128050476386,0.6599319570592093
98,0.6355042977197439,0.642105255881451,0.32713607100150466,0.6600766528811087
99,0.6342221923724545,0.6426873238143276,0.32654489265250186,0.6602183022428046
100,0.6329425460377203,0.6432744508066408,0.32595802751535663,0.6603569556491331
101,0.6316656981053518,0.643866428407388,0.3253757611046654,0.6604926663336931
102,0.630391989666485,0.6444630448777648,0.3247983823034093,0.6606254901006758
103,0.62912176336651,0.6450640854983971,0.32422618326103125,0.6607554851679089
104,0.6278553632421404,0.6456693328802823,0.32365945927814255,0.6608827120113816
105,0.6265931345429191,0.6462785672787865,0.3230985086778442,0.6610072332114967
106,0.6253354235375219,0.6468915669100271,0.32254363266367847,0.6611291133012797
107,0.6240825773052755,0.6475081082689714,0.32199513516426914,0.661248418616758
108,0.62283494351337,0.6481279664485745,0.321453322664743,0.6613652171497071
109,0.6215928701802994,0.6487509154592768,0.32091850402506406,0.6614795784029424
110,0.6203567054261159,0.6493767285481831,0.3203909902854438,0.6615915732483209
111,0.6191267972101357,0.6500051785172443,0.31987109445903134,0.6617012737875992
112,0.6179031673834644,0.6506359577367533,0.3193588324064675,0.661808976280197
113,0.6166864613698338,0.6512689126977338,0.3188547944905939,0.6619145503484114
114,0.6154770228630433,0.6519038162391991,0.3183592963535851,0.6620180724139411
115,0.6142751940870128,0.6525404419676247,0.3178726545227109,0.6621196197047033
116,0.6130813154723813,0.65317856455779,0.31739518613491374,0.6622192701381205
117,0.6118957253247425,0.6538179600485435,0.3169272086500857,0.6623171022081781
118,0.6107187594853924,0.6544584061328692,0.31646903955344546,0.6624131948763133
119,0.6095507509854912,0.6550996824416371,0.316020996047442,0.6625076274661851
120,0.6083920296945511,0.6557415708204474,0.3155833947336398,0.6626004795623558
121,0.6072429219641897,0.6563838555989876,0.31515655128506054,0.6626918309129163
122,0.6061037502680882,0.6570263238523486,0.3147407801094829,0.6627817613360635
123,0.6049748328391084,0.6576687656537622,0.3143363940042201,0.6628703506306378
124,0.603856483304526,0.6583109743182481,0.31394370380291947,0.6629576784906185
125,0.6027490103203376,0.6589527466366818,0.3135630180149429,0.6630438244235598
126,0.6016527172055927,0.65959388309982,0.31319464245790757,0.6631288676729529
127,0.6005679015777046,0.6602341881118493,0.31283887988398223,0.663212887144483
128,0.5994948549896749,0.6608734701930467,0.31249602960054834,0.6632959613361514
129,0.5984338625701602,0.6615115421711765,0.31216638708585076,0.6633781682722214
130,0.5973852026672891,0.6621482213612736,0.3118502436002736,0.6634595854409441
131,0.5963491464971256,0.6627833297334944,0.31154788579388937,0.6635402897360169
132,0.5953259577976433,0.6634166940687511,0.3112595953109382,0.6636203574017218
133,0.5943158924890618,0.6640481461018762,0.31098564839190374,0.6636998639816883
134,0.5933191983413592,0.6646775226520952,0.31072631547385837,0.6637788842712206
135,0.5923361146497551,0.6653046657406244,0.3104818607897583,0.6638574922731314
136,0.5913668719189189,0.66592942269524,0.3102525419673722,0.6639357611570197
137,0.5904116915566294,0.6665516462417018,0.31003860962853164,0.6640137632219275
138,0.5894707855775766,0.6671711945819483,0.3098403069893946,0.6640915698623132
139,0.5885443563179561,0.6677879314590169,0.30965786946241347,0.6641692515372762
140,0.5876325961614708,0.668401726208676,0.30949152426070065,0.6642468777429701
141,0.5867356872773146,0.6690124537977887,0.3093414900054823,0.6643245169881381
142,0.5858538013706717,0.6696199948494703,0.3092079763373312,0.6644022367727093
143,0.5849870994462213,0.670224235655123,0.3090911835318641,0.6644801035693936
144,0.5841357315850976,0.6708250681734805,0.30899130212058656,0.664558182808212
145,0.5832998367357113,0.6714223900168141,0.3089085125175624,0.6646365388639065
146,0.582479542518794,0.6720161044244946,0.30884298465258,0.6647152350461686
147,0.581674965046983,0.6726061202241328,0.3087948776114781,0.6647943335926282
148,0.5808862087592233,0.6731923517805518,0.3087643392842889,0.6648738956645562
149,0.5801133662702158,0.6737747189328743,0.30875150602184454,0.6649539813452171
150,0.579356518235101,0.6743531469200412,0.3087565023014842,0.66503464964083
151,0.578615733229522,0.6749275662951016,0.3087794404024891,0.6651159584840839
152,0.57789106764517,0.675497912828643,0.30882042009185906,0.6651979647401606
153,0.5771825656008753,0.6760641274017565,0.30887952832103266,0.6652807242152204
154,0.5764902588692621,0.6766261558889561,0.3089568389341404,0.6653642916673072
155,0.5758141668189508,0.6771839490314955,0.30905241238836373,0.6654487208196259
156,0.5751542963722514,0.6777374623015425,0.30916629548695906,0.6655340643761584
157,0.5745106419782537,0.6782866557576996,0.3092985211254913,0.6656203740395678
158,0.5738831856011868,0.6788314938923702,0.3094491080518,0.6657077005313604
159,0.573271896723884,0.6793719454714897,0.3096180606402096,0.6657960936142594
160,0.572676732366159,0.6799079833671594,0.3098053686804713,0.6658856021167551
161,0.5720976371178687,0.6804395843837264,0.3100110071819094,0.6659762739597902
162,0.5715345431864062,0.6809667290778751,0.3102349361932214,0.6660681561855429
163,0.5709873704583446,0.6814894015732978,0.3104771006383635,0.6661612949882668
164,0.5704560265749241,0.6820075893705234,0.3107374301689293,0.6662557357471434
165,0.5699404070210531,0.6825212831524916,0.3110158390334091,0.666351523061112
166,0.569440395227472,0.6830304765864609,0.31131222596369423,0.6664487007856231
167,0.5689558626857101,0.6835351661228469,0.3116264740791657,0.6665473120712787
168,0.5684866690754472,0.6840353507915832,0.3119584508086851,0.6666473994043004
169,0.5680326624038784,0.6845310319966024,0.3123080078307791,0.6667490046487835
170,0.5675936791566644,0.6850222133090282,0.31267498103228364,0.6668521690906751
171,0.5671695444600414,0.6855089002596692,0.3130591904856892,0.6669569334834206
172,0.5667600722536534,0.6859911001313962,0.3134604404454011,0.6670633380952148
173,0.5663650654736626,0.6864688217519832,0.3138785193631023,0.6671714227577933
174,0.5659843162456885,0.6869420752879756,0.314313199922378,0.6672812269166902
175,0.5656176060871227,0.6874108720401488,0.3147642390927351,0.6673927896828881
176,0.5652647061183648,0.6878752242410985,0.3152313782031196,0.6675061498857765
177,0.5649253772825223,0.6883351448555006,0.3157143430350071,0.6676213461273365
178,0.5645993705731251,0.688790647383557,0.31621284393511245,0.6677384168374522
179,0.5642864272693996,0.6892417456681312,0.3167265759477357,0.6678574003302596
180,0.5639862791786601,0.6896884537060598,0.3172552189667311,0.6679783348614193
181,0.5636986488853785,0.6901307854641094,0.31779843790705653,0.6681012586862088
182,0.5634232500064985,0.6905687547000255,0.3183558828958314,0.6682262101183144
183,0.5631597874525743,0.6910023747891045,0.31892718948279947,0.6683532275891994
184,0.5629079576943189,0.6914316585566942,0.31951197887006516,0.6684823497079185
185,0.5626674490341625,0.6918566181170096,0.32010985816093945,0.6686136153212411
186,0.5624379418824329,0.6922772647186264,0.32072042062770284,0.6687470635739404
187,0.5622191090377778,0.6926936085969907,0.32134324599806263,0.6688827339690969
188,0.5620106159714733,0.6931056588342607,0.321977900760052,0.6690206664282615
189,0.5618115590826059,0.6935133326427512,0.3226236502632111,0.6691611792795523
190,0.5616221956094227,0.6939167340069257,0.3232803460442637,0.669304014010294
191,0.5614421676016903,0.6943158672732864,0.3239475152513886,0.6694492137265317
192,0.5612711111674784,0.6947107351880216,0.32462467330195605,0.6695968220816845
193,0.5611086567585317,0.6951013387951822,0.3253113242679186,0.6697468833400847
194,0.5609544294584171,0.6954876773436699,0.32600696127789697,0.6698994424389418
195,0.5608080492731673,0.695869748203165,0.3267110669354922,0.6700545450485503
196,0.560669131424152,0.6962475467891,0.32742311375332933,0.6702122376305569
197,0.5605372866429296,0.6966210664967564,0.3281425646023112,0.6703725674940951
198,0.5604121214678481,0.6969902986445421,0.32886887317553926,0.6705355828495966
199,0.560293238542184,0.6973552324264729,0.3296014844663314,0.6707013328600803
200,0.5601802369136185,0.6977158548738647,0.3303398352597482,0.6708698676897172
201,0.5600727123348752,0.6980721508262154,0.33108335463701183,0.6710412385494752
202,0.5599702575653516,0.6984241029112311,0.33183146449218653,0.6712154977396293
203,0.559872462673597,0.6987716915339289,0.33258358006046546,0.671392698688943
204,0.5597789153405018,0.699114894874725,0.3333391104573918,0.6715728959903086
205,0.5596892011630757,0.6994536888963964,0.33409745922832473,0.6717561454326398
206,0.5596029039587092,0.6997880473597802,0.33485802490744293,0.6719425040288233
207,0.5595196060698198,0.7001179418480581,0.3356202015855635,0.6721320300395134
208,0.5594388886687996,0.7004433417994492,0.3363833794860403,0.672324782992581
209,0.5593603320631881,0.7007642145481191,0.33714694554799235,0.6725208236980187
210,0.559283516001004,0.7010805253730926,0.33791028401610107,0.6727202142581079
211,0.5592080199761791,0.7013922375549436,0.33867277703620546,0.6729230180726676
212,0.5591332450829075,0.7016996827261149,0.3394338052559141,0.6731289072467074
213,0.5590594968831798,0.7020025714279508,0.34019303665132283,0.6733380298217159
214,0.5589857492388339,0.7023007661427149,0.34094954015051904,0.6735507499950297
215,0.558911585631804,0.7025942259337769,0.34170269717863133,0.6737671320281593
216,0.558836590513936,0.7028829084021478,0.34245188998838316,0.6739872413427384
217,0.5587603496200926,0.7031667697976993,0.3431965022807561,0.6742111444740732
218,0.5586824502800414,0.7034457651366492,0.34393591982549027,0.6744389090184162
219,0.5586024817291126,0.7037198483250169,0.3446695310806313,0.674670603573807
220,0.5585200354176068,0.7039889722877382,0.3453967278103359,0.6749062976743394
221,0.5584347053189256,0.7042530891031282,0.3461169057001475,0.6751460617177286
222,0.5583460882364006,0.7045121501423703,0.3468294649689607,0.6753899668860647
223,0.5582537841087776,0.7047661062137065,0.347533810976895,0.6756380850596561
224,0.5581573963143118,0.7050149077110004,0.34822935482830564,0.6758904887238818
225,0.5580565319734208,0.7052585047663429,0.3489155139691671,0.6761472508689892
226,0.5579508022498271,0.7054968474063634,0.3495917127780715,0.6764084448827911
227,0.5578398226501158,0.7057298857119139,0.35025738315009625,0.676674144436235
228,0.5577232133216172,0.7059575699807893,0.3509119650728033,0.6769444233618366
229,0.5576005993485151,0.7061798508931504,0.3515549071936468,0.6772193555249868
230,0.5574716110460644,0.7063966796793131,0.35218566737807555,0.6774990146881658
231,0.5573358842527911,0.7066080082895728,0.35280371325763493,0.6777834743681136
232,0.5571930606205305,0.7068137895657379,0.35340852276738255,0.6780728076860317
233,0.5570427879021456,0.7070139774140393,0.3539995846719522,0.6783670872109082
234,0.5568847202367521,0.7072085269791005,0.35457639907961375,0.6786663847960815
235,0.5567185184322614,0.7073973948186469,0.355138477943697,0.6789707714091824
236,0.5565438502450347,0.7075805390786422,0.35568534555076264,0.6792803169556098
237,0.5563603906564286,0.707757919668544,0.356216538994925,0.6795950900957233
238,0.5561678221459924,0.7079294984363792,0.35673160863774994,0.6799151580559565
239,0.5559658349610661,0.7080952393433416,0.35723011855317,0.680240586434073
240,0.5557541273825074,0.7082551086376248,0.357711646956883,0.6805714389988153
241,0.5555324059862635,0.7084090750272091,0.35817578661971833,0.6809077774842124
242,0.5553003859004864,0.7085571098513278,0.3586221452644796,0.6812496613788376
243,0.5550577910578762,0.7086991872503462,0.35905034594579294,0.6815971477103274
244,0.5548043544429243,0.7088352843337958,0.3594600274125149,0.6819502908254917
245,0.5545398183337089,0.7089653813463113,0.3598508444522751,0.6823091421663695
246,0.5542639345378902,0.7090894618312285,0.36022246821775405,0.682673750042599
247,0.5539764646225331,0.7092075127916075,0.3605745865343199,0.6830441594004943
248,0.5536771801373795,0.7093195248484568,0.36090690418867155,0.6834204115892383
249,0.5533658628311768,0.7094254923959352,0.3612191431981611,0.683802544124615
250,0.5530423048606653,0.7095254137533267,0.3615110430604927,0.6841905904507295
251,0.5527063089918137,0.709619291313582,0.3617823609835191,0.6845845797001702
252,0.5523576887928907,0.7097071316882344,0.36203287209488433,0.6849845364530908
253,0.5519962688189479,0.7097889458485022,0.362262369631283,0.6853904804956995
254,0.5516218847872938,0.7098647492624003,0.36247066510713616,0.6858024265786563
255,0.551234383743527,0.7099345620276891,0.3626575884625044,0.6862203841758913
256,0.5508336242177025,0.7099984090004969,0.36282298819008874,0.6866443572443699
257,0.5504194763702017,0.7100563199194597,0.3629667314411922,0.6870743439853373
258,0.5499918221268781,0.710108329525228,0.36308870411054295,0.6875103366075821
259,0.549550555303059,0.7101544776751991,0.36318881089990357,0.6879523210932719
260,0.5490955817159803,0.7101948094533378,0.36326697536041813,0.6884002769669126
261,0.5486268192852503,0.7102293752749544,0.36332313991367426,0.6888541770679915
262,0.5481441981209334,0.7102582309863176,0.36335726585148187,0.6893139873278649
263,0.547647660598869,0.710281437958983,0.3633693333143975,0.6897796665514566
264,0.5471371614228416,0.7102990631787238,0.363359341249048,0.6902511662043286
265,0.546612667673241,0.7103111793289559,0.36332730734433233,0.6907284302056875
266,0.5460741588418618,0.7103178648685551,0.3632732679466076,0.6912113947278873
267,0.5455216268525125,0.710319204103966,0.3631972779539884,0.6916999880029843
268,0.5449550760671221,0.7103152872555107,0.36309941068991625,0.6921941301368943
269,0.5443745232770559,0.710306210517804,0.36297975775617974,0.6926937329316968
270,0.5437799976793709,0.7102920761141912,0.3628384288655914,0.6931986997166202
271,0.5431715408377717,0.7102729923451239,0.3626755516545538,0.6937089251882357
272,0.5425492066280496,0.7102490736303934,0.36249127147576904,0.6942242952603721
273,0.5419130611678173,0.7102204405451464,0.3622857511713755,0.6947446869242564
274,0.541263182730382,0.710187219849607,0.36205917082681516,0.6952699681193661
275,0.5405996616426274,0.710149544512434,0.36181172750576274,0.6957999976154688
276,0.5399226001668129,0.7101075537276438,0.3615436349664715,0.6963346249063042
277,0.539232112366226,0.7100613929250329,0.36125512335991333,0.6968736901153497
278,0.5385283239546619,0.7100112137740324,0.36094643891011613,0.6974170239140898
279,0.5378113721297404,0.7099571741809333,0.3606178435771237,0.6979644474531898
280,0.5370814053901066,0.7098994382794197,0.36026961470302776,0.6985157723069544
281,0.536338583336597,0.7098381764143508,0.3599020446415438,0.6990708004314298
282,0.5355830764574959,0.7097735651187319,0.3595154403716248,0.6996293241364837
283,0.5348150658980436,0.7097057870838196,0.35911012309563,0.700191126072175
284,0.5340347432143959,0.7096350311223042,0.3586864278225865,0.7007559792297002
285,0.5332423101122782,0.709561492124515,0.35824470293710364,0.7013236469571769
286,0.5324379781706143,0.709485371007599,0.3577853097545199,0.701893882990502
